step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,zero_balance_after,type_encoded,fraud_probability,uncertainty,ci_lower_90,ci_upper_90,recommendation,attention_reallocated
253,CASH_OUT,233499.49,C965133599,32358.0,0.0,C2001604872,6459266.31,6692765.8,0,0,-32358.0,233499.49000000025,7.215905621310918,1,1,0.0,0.0,0.0,0.0,CLEAR,0
208,PAYMENT,2096.76,C1489327611,0.0,0.0,M941104964,0.0,0.0,0,0,0.0,0.0,2096.76,1,3,0.0,0.0,0.0,0.0,CLEAR,0
17,PAYMENT,6740.54,C684567415,1988.0,0.0,M85795037,0.0,0.0,0,0,-1988.0,0.0,3.3889089994972346,1,3,0.0,0.0,0.0,0.0,CLEAR,0
331,TRANSFER,97719.1,C1545181574,0.0,0.0,C238943125,475075.49,572794.6,0,0,0.0,97719.11,97719.1,1,4,0.0,0.0,0.0,0.0,CLEAR,0
717,PAYMENT,7130.1,C1304831134,69801.0,62670.9,M459802775,0.0,0.0,0,0,-7130.099999999999,0.0,0.1021475029368786,0,3,0.0,0.0,0.0,0.0,CLEAR,0
303,CASH_IN,228521.13,C1465146685,8004673.62,8233194.75,C637042918,417511.09,188989.96,0,0,228521.1299999999,-228521.13000000003,0.028548459599973,0,0,0.0,0.0,0.0,0.0,CLEAR,0
276,CASH_OUT,78782.59,C1384478968,60915.0,0.0,C1718981367,95066.53,173849.11,0,0,-60915.0,78782.57999999999,1.2932988049116816,1,1,0.0,0.0,0.0,0.0,CLEAR,0
41,PAYMENT,16535.82,C1026763537,0.0,0.0,M1080367137,0.0,0.0,0,0,0.0,0.0,16535.82,1,3,0.0,0.0,0.0,0.0,CLEAR,0
396,CASH_OUT,168336.21,C1508789421,0.0,0.0,C1085679384,249973.88,418310.09,0,0,0.0,168336.21000000002,168336.21,1,1,0.0,0.0,0.0,0.0,CLEAR,0
236,TRANSFER,1599774.65,C990667848,0.0,0.0,C1186966375,2138442.89,3738217.54,0,0,0.0,1599774.65,1599774.65,1,4,0.0,0.0,0.0,0.0,CLEAR,0
230,CASH_IN,253668.93,C1243022195,30314.0,283982.93,C1874391880,0.0,0.0,0,0,253668.93,0.0,8.367769421078673,0,0,0.0,0.0,0.0,0.0,CLEAR,0
619,CASH_OUT,293470.64,C693010447,293470.64,0.0,C410437994,7670124.43,7963595.07,1,0,-293470.64,293470.6400000006,0.9999965925157196,1,1,0.995,0.07053367989832957,0.985,1.0,INVESTIGATE,1
617,TRANSFER,1013208.77,C45646600,1013208.77,0.0,C1927425831,0.0,0.0,1,0,-1013208.77,0.0,0.999999013037547,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
33,TRANSFER,586863.33,C2036963204,0.0,0.0,C918399937,4935929.96,5806614.56,0,0,0.0,870684.5999999996,586863.33,1,4,0.0,0.0,0.0,0.0,CLEAR,0
139,PAYMENT,23754.41,C1621686164,138144.0,114389.59,M687289523,0.0,0.0,0,0,-23754.410000000003,0.0,0.1719527308263057,0,3,0.0,0.0,0.0,0.0,CLEAR,0
188,CASH_OUT,205921.03,C1083342151,0.0,0.0,C1970551288,5494493.6,5700414.64,0,0,0.0,205921.04000000004,205921.03,1,1,0.0,0.0,0.0,0.0,CLEAR,0
683,CASH_OUT,34502.7,C1979899014,34502.7,0.0,C15770449,0.0,34502.7,1,0,-34502.7,34502.7,0.9999710176010108,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
347,CASH_OUT,21749.39,C1705786602,0.0,0.0,C1306547274,135378.39,157127.78,0,0,0.0,21749.389999999985,21749.39,1,1,0.0,0.0,0.0,0.0,CLEAR,0
34,CASH_IN,136807.97,C202950842,15943.0,152750.97,C1933515186,799495.0,168372.5,0,0,136807.97,-631122.5,8.580529979929754,0,0,0.0,0.0,0.0,0.0,CLEAR,0
157,PAYMENT,16574.46,C790943078,47418.09,30843.63,M96207604,0.0,0.0,0,0,-16574.459999999995,0.0,0.3495313807160787,0,3,0.0,0.0,0.0,0.0,CLEAR,0
301,CASH_OUT,102038.09,C494097200,7659.0,0.0,C1711873970,129718.35,231756.44,0,0,-7659.0,102038.09,13.320899477806789,1,1,0.0,0.0,0.0,0.0,CLEAR,0
260,CASH_OUT,170219.73,C1538379755,0.0,0.0,C732424517,217235.08,387454.81,0,0,0.0,170219.73,170219.73,1,1,0.0,0.0,0.0,0.0,CLEAR,0
673,CASH_OUT,897875.35,C1479974036,897875.35,0.0,C1078117334,0.0,897875.35,1,0,-897875.35,897875.35,0.9999988862608976,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
328,PAYMENT,13168.6,C355849652,10171.0,0.0,M1214949820,0.0,0.0,0,0,-10171.0,0.0,1.2945930003932364,1,3,0.0,0.0,0.0,0.0,CLEAR,0
12,CASH_IN,116010.45,C1002154363,4668381.73,4784392.18,C1197805755,2201791.16,2634460.69,0,0,116010.44999999924,432669.5299999998,0.0248502440158757,0,0,0.0,0.0,0.0,0.0,CLEAR,0
260,PAYMENT,2280.87,C1357886272,199459.0,197178.13,M838554037,0.0,0.0,0,0,-2280.869999999996,0.0,0.011435225107791,0,3,0.0,0.0,0.0,0.0,CLEAR,0
305,PAYMENT,9592.38,C1046731369,11120.0,1527.62,M907502708,0.0,0.0,0,0,-9592.38,0.0,0.8625465335851091,0,3,0.0,0.0,0.0,0.0,CLEAR,0
325,CASH_OUT,217493.97,C1169065002,62695.0,0.0,C1592180711,2178977.71,2396471.68,0,0,-62695.0,217493.9700000002,3.469024658670409,1,1,0.0,0.0,0.0,0.0,CLEAR,0
138,CASH_IN,12453.1,C1672773502,6146.0,18599.1,C631366779,90129.68,77676.59,0,0,12453.1,-12453.089999999997,2.025882544330568,0,0,0.0,0.0,0.0,0.0,CLEAR,0
274,CASH_IN,168282.15,C1512569302,14858839.99,15027122.14,C1675562483,2518412.13,2350129.98,0,0,168282.15000000037,-168282.1499999999,0.0113253887105497,0,0,0.0,0.0,0.0,0.0,CLEAR,0
158,CASH_IN,152921.55,C1808040315,29474.0,182395.55,C1238890465,0.0,0.0,0,0,152921.55,0.0,5.188178117048346,0,0,0.0,0.0,0.0,0.0,CLEAR,0
212,CASH_OUT,134183.23,C1064943749,69.0,0.0,C1919160151,0.0,134183.23,0,0,-69.0,134183.23,1916.9032857142856,1,1,0.0,0.0,0.0,0.0,CLEAR,0
252,CASH_IN,213816.3,C1521912094,3566299.78,3780116.08,C738268909,622320.16,408503.86,0,0,213816.30000000028,-213816.30000000005,0.0599546457772414,0,0,0.0,0.0,0.0,0.0,CLEAR,0
525,TRANSFER,146444.8,C2117171458,0.0,0.0,C1393894396,502310.63,648755.43,0,0,0.0,146444.80000000005,146444.8,1,4,0.0,0.0,0.0,0.0,CLEAR,0
332,CASH_OUT,225859.0,C1730192604,244581.0,18722.0,C1831307902,271780.49,619217.51,0,0,-225859.0,347437.02,0.9234489864339976,0,1,0.0,0.0,0.0,0.0,CLEAR,0
203,CASH_IN,57543.61,C1902301717,7882107.9,7939651.51,C2060716124,7100805.83,7043262.21,0,0,57543.60999999941,-57543.62000000011,0.0073005347591683,0,0,0.0,0.0,0.0,0.0,CLEAR,0
307,PAYMENT,8730.0,C1748540793,96433.0,87703.0,M2017539060,0.0,0.0,0,0,-8730.0,0.0,0.090528236928884,0,3,0.0,0.0,0.0,0.0,CLEAR,0
142,CASH_IN,18734.59,C1207172109,9512407.4,9531141.99,C226031357,448588.47,429853.89,0,0,18734.58999999985,-18734.57999999996,0.0019694896615246,0,0,0.0,0.0,0.0,0.0,CLEAR,0
177,CASH_IN,170481.28,C1846080012,304445.0,474926.28,C104045831,22286.64,0.0,0,0,170481.28000000003,-22286.64,0.5599721461277205,0,0,0.0,0.0,0.0,0.0,CLEAR,0
548,PAYMENT,6816.56,C1467918255,0.0,0.0,M876763679,0.0,0.0,0,0,0.0,0.0,6816.56,1,3,0.0,0.0,0.0,0.0,CLEAR,0
178,PAYMENT,12310.56,C1688037667,0.0,0.0,M431078125,0.0,0.0,0,0,0.0,0.0,12310.56,1,3,0.0,0.0,0.0,0.0,CLEAR,0
251,CASH_OUT,270247.87,C604915381,0.0,0.0,C821758097,13883720.17,14153968.04,0,0,0.0,270247.8699999992,270247.87,1,1,0.0,0.0,0.0,0.0,CLEAR,0
17,PAYMENT,14843.01,C1649827669,5560.0,0.0,M122502369,0.0,0.0,0,0,-5560.0,0.0,2.669126056464665,1,3,0.0,0.0,0.0,0.0,CLEAR,0
354,PAYMENT,3909.14,C1205962146,52564.15,48655.01,M1764492419,0.0,0.0,0,0,-3909.14,0.0,0.0743675229691154,0,3,0.0,0.0,0.0,0.0,CLEAR,0
178,PAYMENT,11292.14,C902314183,277501.2,266209.06,M640033901,0.0,0.0,0,0,-11292.140000000014,0.0,0.0406920737925681,0,3,0.0,0.0,0.0,0.0,CLEAR,0
158,CASH_OUT,194790.33,C1262385044,9081.0,0.0,C835119684,117815.19,312605.52,0,0,-9081.0,194790.33,21.447955296190266,1,1,0.0,0.0,0.0,0.0,CLEAR,0
163,CASH_OUT,39889.71,C1267533661,0.0,0.0,C742522227,123926.02,163815.72,0,0,0.0,39889.7,39889.71,1,1,0.0,0.0,0.0,0.0,CLEAR,0
254,CASH_OUT,751569.88,C1229838337,15226.0,0.0,C1522977905,9394.75,760964.64,0,0,-15226.0,751569.89,49.357711959020165,1,1,0.0,0.0,0.0,0.0,CLEAR,0
335,CASH_OUT,340213.51,C377105814,0.0,0.0,C213105039,4964256.3,5304469.81,0,0,0.0,340213.5099999998,340213.51,1,1,0.0,0.0,0.0,0.0,CLEAR,0
328,CASH_OUT,273030.49,C1601361698,112429.0,0.0,C294254441,1036758.81,1309789.3,0,0,-112429.0,273030.49,2.428448723650271,1,1,0.0,0.0,0.0,0.0,CLEAR,0
277,CASH_OUT,190006.59,C294371467,40098.0,0.0,C695129407,4152124.24,4342130.83,0,0,-40098.0,190006.58999999985,4.738437118132621,1,1,0.0,0.0,0.0,0.0,CLEAR,0
350,TRANSFER,2728625.68,C2079148298,2728625.68,0.0,C807091049,0.0,0.0,1,0,-2728625.68,0.0,0.9999996335152744,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
350,CASH_OUT,73248.72,C1244642669,11565.0,0.0,C371445311,32731.09,105979.81,0,0,-11565.0,73248.72,6.3331073837108764,1,1,0.0,0.0,0.0,0.0,CLEAR,0
297,CASH_OUT,300000.62,C2082804194,5006.0,0.0,C267907988,1271635.97,1571636.59,0,0,-5006.0,300000.6200000001,59.91624126223287,1,1,0.0,0.0,0.0,0.0,CLEAR,0
355,CASH_OUT,1055.83,C1687972401,17750.0,16694.17,C1717644923,0.0,1055.83,0,0,-1055.8300000000015,1055.83,0.0594800292941242,0,1,0.015,0.12155245781143212,0.005,0.03,CLEAR,0
38,PAYMENT,19926.11,C1132366779,116804.0,96877.89,M1743571098,0.0,0.0,0,0,-19926.11,0.0,0.170592954068747,0,3,0.0,0.0,0.0,0.0,CLEAR,0
333,CASH_IN,367330.39,C468752587,1099288.2,1466618.59,C588214119,463581.56,96251.16,0,0,367330.3900000001,-367330.4,0.3341526415432809,0,0,0.0,0.0,0.0,0.0,CLEAR,0
217,TRANSFER,108783.2,C829027470,108783.2,0.0,C1294736725,0.0,0.0,1,0,-108783.2,0.0,0.9999908074885876,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
450,CASH_OUT,133057.11,C1090188748,133057.11,0.0,C847781012,27926.24,160983.35,1,0,-133057.11,133057.11000000002,0.9999924844866652,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
300,PAYMENT,4886.24,C685874149,60928.65,56042.41,M1788875724,0.0,0.0,0,0,-4886.239999999998,0.0,0.0801947820149959,0,3,0.0,0.0,0.0,0.0,CLEAR,0
256,TRANSFER,371091.35,C1989109701,10830.0,0.0,C2135877966,506691.64,877783.0,0,0,-10830.0,371091.36,34.26196565414089,1,4,0.0,0.0,0.0,0.0,CLEAR,0
17,PAYMENT,4350.33,C1799543358,0.0,0.0,M141116381,0.0,0.0,0,0,0.0,0.0,4350.33,1,3,0.0,0.0,0.0,0.0,CLEAR,0
229,CASH_IN,35679.53,C1633119175,31649.0,67328.53,C1539169982,191350.28,155670.75,0,0,35679.53,-35679.53,1.1273153238546605,0,0,0.0,0.0,0.0,0.0,CLEAR,0
225,PAYMENT,20221.8,C679399238,0.0,0.0,M2129591793,0.0,0.0,0,0,0.0,0.0,20221.8,1,3,0.0,0.0,0.0,0.0,CLEAR,0
354,CASH_OUT,299829.63,C1831937164,602.0,0.0,C1550057491,136109.24,435938.87,0,0,-602.0,299829.63,497.22990049751246,1,1,0.0,0.0,0.0,0.0,CLEAR,0
20,CASH_OUT,128867.5,C1934897986,0.0,0.0,C1996294372,255500.91,384368.41,0,0,0.0,128867.49999999996,128867.5,1,1,0.0,0.0,0.0,0.0,CLEAR,0
395,PAYMENT,6142.57,C1627556011,5929.0,0.0,M4857165,0.0,0.0,0,0,-5929.0,0.0,1.0358465430016863,1,3,0.0,0.0,0.0,0.0,CLEAR,0
354,CASH_OUT,294778.28,C1470834899,47.0,0.0,C784927356,11779.59,306557.87,0,0,-47.0,294778.28,6141.214166666668,1,1,0.0,0.0,0.0,0.0,CLEAR,0
306,CASH_IN,151277.1,C1009634278,1322068.69,1473345.78,C119574895,636249.97,484972.87,0,0,151277.09000000008,-151277.09999999998,0.1144244521633349,0,0,0.0,0.0,0.0,0.0,CLEAR,0
9,CASH_OUT,87614.65,C809868096,0.0,0.0,C1792210470,565719.0,0.0,0,0,0.0,-565719.0,87614.65,1,1,0.0,0.0,0.0,0.0,CLEAR,0
251,TRANSFER,345425.57,C1397090856,345425.57,0.0,C2119085039,0.0,0.0,1,0,-345425.57,0.0,0.9999971050287184,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
37,CASH_OUT,534813.91,C51753407,21562.0,0.0,C710767912,127122.61,661936.52,0,0,-21562.0,534813.91,24.802388814172428,1,1,0.0,0.0,0.0,0.0,CLEAR,0
17,CASH_IN,198442.16,C1206741465,136836.3,335278.46,C1671657651,2314021.35,2115579.19,0,0,198442.16000000003,-198442.1600000001,1.4502051706661854,0,0,0.0,0.0,0.0,0.0,CLEAR,0
42,CASH_OUT,266698.53,C1931731929,0.0,0.0,C562930169,2085956.99,2333793.23,0,0,0.0,247836.24,266698.53,1,1,0.0,0.0,0.0,0.0,CLEAR,0
235,CASH_OUT,397329.91,C2134166324,0.0,0.0,C2092796486,5220733.14,5618063.05,0,0,0.0,397329.91000000015,397329.91,1,1,0.0,0.0,0.0,0.0,CLEAR,0
336,CASH_IN,96610.57,C655584422,2929717.54,3026328.11,C1995982144,295161.26,198550.69,0,0,96610.56999999985,-96610.57,0.032976058512433,0,0,0.0,0.0,0.0,0.0,CLEAR,0
212,PAYMENT,11059.68,C334484246,0.0,0.0,M1718566171,0.0,0.0,0,0,0.0,0.0,11059.68,1,3,0.0,0.0,0.0,0.0,CLEAR,0
274,TRANSFER,774235.24,C1419326339,0.0,0.0,C16948473,2342023.57,3116258.8,0,0,0.0,774235.23,774235.24,1,4,0.0,0.0,0.0,0.0,CLEAR,0
154,CASH_OUT,227878.48,C1909925359,1508.0,0.0,C831962509,0.0,425592.67,0,0,-1508.0,425592.67,151.0129092113983,1,1,0.0,0.0,0.0,0.0,CLEAR,0
303,PAYMENT,56484.72,C754405403,816.0,0.0,M1645496268,0.0,0.0,0,0,-816.0,0.0,69.13674418604651,1,3,0.0,0.0,0.0,0.0,CLEAR,0
181,PAYMENT,14653.64,C919356163,29320.33,14666.69,M1378888087,0.0,0.0,0,0,-14653.64,0.0,0.4997604133236793,0,3,0.0,0.0,0.0,0.0,CLEAR,0
38,CASH_IN,464271.45,C527765974,264666.65,728938.1,C1801437959,591075.1,126803.65,0,0,464271.45,-464271.45,1.754167726958697,0,0,0.0,0.0,0.0,0.0,CLEAR,0
393,CASH_OUT,307189.73,C1841345605,19802.56,0.0,C772103964,420263.75,727453.48,0,0,-19802.56,307189.73,15.511843830099233,1,1,0.0,0.0,0.0,0.0,CLEAR,0
163,CASH_OUT,247286.88,C2118022272,0.0,0.0,C1156519853,281147.19,528434.07,0,0,0.0,247286.87999999995,247286.88,1,1,0.0,0.0,0.0,0.0,CLEAR,0
16,PAYMENT,4559.41,C2066719673,0.0,0.0,M1642721689,0.0,0.0,0,0,0.0,0.0,4559.41,1,3,0.0,0.0,0.0,0.0,CLEAR,0
281,CASH_OUT,251541.12,C128705614,60942.39,0.0,C1057003715,4391646.39,4643187.51,0,0,-60942.39,251541.1200000001,4.127455331907201,1,1,0.0,0.0,0.0,0.0,CLEAR,0
130,CASH_IN,377156.45,C321952961,29938.0,407094.45,C468400380,0.0,0.0,0,0,377156.45,0.0,12.597496576371956,0,0,0.0,0.0,0.0,0.0,CLEAR,0
311,PAYMENT,7968.06,C1393444223,20696.0,12727.94,M1467088381,0.0,0.0,0,0,-7968.059999999999,0.0,0.3849862298883896,0,3,0.0,0.0,0.0,0.0,CLEAR,0
140,CASH_OUT,269750.08,C819026096,0.0,0.0,C229793995,6778312.88,7048062.96,0,0,0.0,269750.0800000001,269750.08,1,1,0.0,0.0,0.0,0.0,CLEAR,0
377,CASH_OUT,187579.32,C113486967,0.0,0.0,C434060534,628818.03,816397.35,0,0,0.0,187579.31999999995,187579.32,1,1,0.0,0.0,0.0,0.0,CLEAR,0
156,CASH_IN,245083.7,C650714943,447.0,245530.7,C527492773,2129403.01,1884319.31,0,0,245083.7,-245083.6999999997,547.0618303571429,0,0,0.0,0.0,0.0,0.0,CLEAR,0
236,CASH_IN,318339.59,C970138627,3894153.28,4212492.88,C385245350,12105749.98,11787410.38,0,0,318339.6000000001,-318339.5999999996,0.0817480682866011,0,0,0.0,0.0,0.0,0.0,CLEAR,0
211,PAYMENT,9788.48,C421885430,28798.92,19010.45,M534748800,0.0,0.0,0,0,-9788.469999999998,0.0,0.3398787218853386,0,3,0.0,0.0,0.0,0.0,CLEAR,0
427,CASH_OUT,3890627.92,C901257542,3890627.92,0.0,C1688196964,0.0,3890627.92,1,0,-3890627.92,3890627.92,0.9999997429721466,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
135,CASH_OUT,118396.21,C296681976,0.0,0.0,C1982422889,189920.84,308317.05,0,0,0.0,118396.21,118396.21,1,1,0.0,0.0,0.0,0.0,CLEAR,0
286,CASH_IN,2775.84,C896080470,20600.0,23375.84,C1283065160,2474733.62,2471957.79,0,0,2775.84,-2775.8300000000745,0.1347429736420562,0,0,0.0,0.0,0.0,0.0,CLEAR,0
209,CASH_OUT,36714.44,C1278786384,10135.0,0.0,C406013143,0.0,36714.44,0,0,-10135.0,36714.44,3.622182320441989,1,1,0.0,0.0,0.0,0.0,CLEAR,0
399,PAYMENT,16657.96,C1830545503,0.0,0.0,M1862018317,0.0,0.0,0,0,0.0,0.0,16657.96,1,3,0.0,0.0,0.0,0.0,CLEAR,0
391,CASH_OUT,4559921.56,C1705309294,4559921.56,0.0,C560881857,2781040.95,7340962.51,1,0,-4559921.56,4559921.56,0.99999978069803,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
402,CASH_IN,329358.05,C1023068125,7675739.92,8005097.97,C832835932,897083.49,567725.44,0,0,329358.0499999998,-329358.05000000005,0.0429089586833006,0,0,0.0,0.0,0.0,0.0,CLEAR,0
34,PAYMENT,9295.02,C946021850,0.0,0.0,M2114370879,0.0,0.0,0,0,0.0,0.0,9295.02,1,3,0.0,0.0,0.0,0.0,CLEAR,0
37,CASH_IN,416611.49,C956800220,4100469.78,4517081.26,C933388833,5948472.13,5779393.76,0,0,416611.48,-169078.3700000001,0.1016008922760815,0,0,0.0,0.0,0.0,0.0,CLEAR,0
688,CASH_OUT,173709.28,C13372332,29812.0,0.0,C580908276,0.0,173709.28,0,0,-29812.0,173709.28,5.826628651930366,1,1,0.0,0.0,0.0,0.0,CLEAR,0
332,CASH_OUT,43760.38,C1565684806,10601.0,0.0,C958135309,1050268.44,1094028.82,0,0,-10601.0,43760.38000000012,4.127558951141294,1,1,0.0,0.0,0.0,0.0,CLEAR,0
354,PAYMENT,5617.05,C942629804,292204.22,286587.17,M735264163,0.0,0.0,0,0,-5617.049999999988,0.0,0.0192229625466649,0,3,0.0,0.0,0.0,0.0,CLEAR,0
39,CASH_OUT,236867.97,C32786730,107837.0,0.0,C790755959,0.0,236867.97,0,0,-107837.0,236867.97,2.19651671952373,1,1,0.0,0.0,0.0,0.0,CLEAR,0
285,CASH_OUT,89563.15,C2064687562,0.0,0.0,C486754915,111263.37,200826.53,0,0,0.0,89563.16,89563.15,1,1,0.1,0.3,0.065,0.14,CLEAR,0
380,CASH_IN,502995.97,C1747951192,2559088.02,3062083.99,C1961651872,659179.47,156183.5,0,0,502995.9700000002,-502995.97,0.1965527443824521,0,0,0.0,0.0,0.0,0.0,CLEAR,0
397,PAYMENT,11259.67,C1168512220,107732.31,96472.64,M1811996019,0.0,0.0,0,0,-11259.669999999998,0.0,0.1045142862500001,0,3,0.0,0.0,0.0,0.0,CLEAR,0
372,TRANSFER,769489.24,C2034258475,0.0,0.0,C1503936397,5399216.71,6168705.94,0,0,0.0,769489.2300000004,769489.24,1,4,0.0,0.0,0.0,0.0,CLEAR,0
180,CASH_OUT,131808.89,C1593425719,0.0,0.0,C549341309,661827.01,793635.89,0,0,0.0,131808.88,131808.89,1,1,0.0,0.0,0.0,0.0,CLEAR,0
130,PAYMENT,10756.18,C2039170778,6669.27,0.0,M530205127,0.0,0.0,0,0,-6669.27,0.0,1.6125554137988416,1,3,0.0,0.0,0.0,0.0,CLEAR,0
282,TRANSFER,227375.11,C966864739,23330.29,0.0,C1731104962,974141.73,1215671.65,0,0,-23330.29,241529.91999999995,9.745500998873188,1,4,0.0,0.0,0.0,0.0,CLEAR,0
163,PAYMENT,2766.98,C1605708169,0.0,0.0,M1795736735,0.0,0.0,0,0,0.0,0.0,2766.98,1,3,0.0,0.0,0.0,0.0,CLEAR,0
283,PAYMENT,15959.93,C2086589908,0.0,0.0,M942319556,0.0,0.0,0,0,0.0,0.0,15959.93,1,3,0.0,0.0,0.0,0.0,CLEAR,0
686,CASH_IN,45220.16,C737547731,3337473.02,3382693.18,C246336874,13081048.13,13035827.97,0,0,45220.16000000015,-45220.16000000015,0.0135492170812463,0,0,0.0,0.0,0.0,0.0,CLEAR,0
41,CASH_IN,132264.58,C947213849,11289.0,143553.58,C460239673,110564.99,0.0,0,0,132264.58,-110564.99,11.71519751992914,0,0,0.0,0.0,0.0,0.0,CLEAR,0
452,CASH_IN,538847.19,C346985078,2511326.41,3050173.59,C1400836760,1112856.48,574009.29,0,0,538847.1799999997,-538847.19,0.2145666820878604,0,0,0.0,0.0,0.0,0.0,CLEAR,0
383,PAYMENT,12065.79,C1586878722,20004.0,7938.21,M1213053536,0.0,0.0,0,0,-12065.79,0.0,0.6031387153211698,0,3,0.0,0.0,0.0,0.0,CLEAR,0
186,PAYMENT,1611.33,C244398725,0.0,0.0,M1313325733,0.0,0.0,0,0,0.0,0.0,1611.33,1,3,0.0,0.0,0.0,0.0,CLEAR,0
163,CASH_IN,541102.56,C1671046932,22446.0,563548.56,C807937627,2792335.15,2251232.59,0,0,541102.56,-541102.56,24.10578518287522,0,0,0.0,0.0,0.0,0.0,CLEAR,0
163,PAYMENT,9838.62,C185293123,24765.81,14927.19,M1927803104,0.0,0.0,0,0,-9838.62,0.0,0.3972501908804565,0,3,0.0,0.0,0.0,0.0,CLEAR,0
404,CASH_OUT,96375.42,C828495505,16420.0,0.0,C1961544260,0.0,96375.42,0,0,-16420.0,96375.42,5.869034772547348,1,1,0.0,0.0,0.0,0.0,CLEAR,0
403,CASH_OUT,74207.09,C730934599,0.0,0.0,C1586952083,723448.88,797655.97,0,0,0.0,74207.08999999997,74207.09,1,1,0.0,0.0,0.0,0.0,CLEAR,0
188,TRANSFER,234145.18,C1755609689,43384.0,0.0,C1731694822,67606.08,301751.26,0,0,-43384.0,234145.18,5.396915523798548,1,4,0.0,0.0,0.0,0.0,CLEAR,0
17,PAYMENT,24667.38,C43844933,0.0,0.0,M1461384528,0.0,0.0,0,0,0.0,0.0,24667.38,1,3,0.0,0.0,0.0,0.0,CLEAR,0
208,PAYMENT,8404.51,C1042738244,5991.0,0.0,M519271755,0.0,0.0,0,0,-5991.0,0.0,1.402621829105474,1,3,0.0,0.0,0.0,0.0,CLEAR,0
279,PAYMENT,7120.84,C549408020,19472.0,12351.16,M1506614212,0.0,0.0,0,0,-7120.84,0.0,0.3656776048888204,0,3,0.0,0.0,0.0,0.0,CLEAR,0
585,PAYMENT,6738.36,C584146366,72057.0,65318.64,M830065072,0.0,0.0,0,0,-6738.360000000001,0.0,0.0935130034139165,0,3,0.0,0.0,0.0,0.0,CLEAR,0
275,CASH_IN,120431.23,C1411603986,39852.0,160283.23,C703097077,0.0,0.0,0,0,120431.23,0.0,3.0218861817178126,0,0,0.0,0.0,0.0,0.0,CLEAR,0
24,TRANSFER,986876.27,C1702714599,986876.27,0.0,C83459379,0.0,0.0,1,0,-986876.27,0.0,0.999998986702774,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
354,CASH_OUT,67929.66,C1961459549,70330.0,2400.34,C1682575204,83462.92,151392.59,0,0,-67929.66,67929.67,0.9658565923988,0,1,0.0,0.0,0.0,0.0,CLEAR,0
353,CASH_OUT,208888.18,C1685518366,21496.0,0.0,C485150558,1096192.58,1305080.76,0,0,-21496.0,208888.18,9.717085174675535,1,1,0.0,0.0,0.0,0.0,CLEAR,0
136,PAYMENT,21306.2,C1426370572,0.0,0.0,M1979142245,0.0,0.0,0,0,0.0,0.0,21306.2,1,3,0.0,0.0,0.0,0.0,CLEAR,0
698,TRANSFER,2479767.72,C500011939,2479767.72,0.0,C2100381776,0.0,0.0,1,0,-2479767.72,0.0,0.999999596736586,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
157,TRANSFER,95348.33,C315040579,95348.33,0.0,C657935112,0.0,0.0,1,0,-95348.33,0.0,0.9999895122493258,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
346,CASH_OUT,83194.36,C346523969,458.0,0.0,C1956971898,358253.62,441447.98,0,0,-458.0,83194.35999999999,181.25132897603487,1,1,0.0,0.0,0.0,0.0,CLEAR,0
187,CASH_IN,63162.02,C943479655,616821.3,679983.32,C802845853,611453.42,548291.39,0,0,63162.0199999999,-63162.03000000003,0.1023990539901037,0,0,0.0,0.0,0.0,0.0,CLEAR,0
201,CASH_OUT,182011.4,C1279514793,11310.0,0.0,C663682632,544135.91,726147.31,0,0,-11310.0,182011.4,16.091539209618954,1,1,0.0,0.0,0.0,0.0,CLEAR,0
717,TRANSFER,6512846.44,C796312778,6512846.44,0.0,C1064867457,0.0,0.0,1,0,-6512846.44,0.0,0.9999998464573278,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
280,CASH_OUT,96158.01,C1257941841,0.0,0.0,C274517085,3001710.5,3097868.52,0,0,0.0,96158.02000000002,96158.01,1,1,0.0,0.0,0.0,0.0,CLEAR,0
250,CASH_OUT,468335.83,C955543161,0.0,0.0,C1461644712,1659498.48,2318303.66,0,0,0.0,658805.1800000002,468335.83,1,1,0.0,0.0,0.0,0.0,CLEAR,0
325,CASH_OUT,228798.33,C340114756,339094.0,110295.67,C1025069850,144587.16,373385.49,0,0,-228798.33,228798.33,0.6747322431766909,0,1,0.0,0.0,0.0,0.0,CLEAR,0
162,CASH_OUT,263030.16,C1141868835,0.0,0.0,C700488283,1533795.16,1796825.32,0,0,0.0,263030.16000000015,263030.16,1,1,0.0,0.0,0.0,0.0,CLEAR,0
